BRANCH_ID,BRANCH_NAME,NUMBER_OF_HOLDS,TITLE,AUTHOR,WEB_LINK,DATE
EPLCSD,Castle Downs Branch,29,The girl on the train / Paula Hawkins,Hawkins Paula,http://epl.bibliocommons.com/search?t=smart&q=the%20girl%20on,February 02 2015
EPLGMU,MacEwan University Lending Machine,1,Love does : discover a secretly incredible life in an ordinary world / Bob Goff,GOFF BOB,http://epl.bibliocommons.com/search?t=smart&q=love%20does%20%3A,March 21 2016
EPLGMU,MacEwan University Lending Machine,2,Six of crows / Leigh Bardugo,BARDUGO LEIGH,http://epl.bibliocommons.com/search?t=smart&q=six%20of%20crows,March 21 2016
EPLGMU,MacEwan University Lending Machine,2,Me before you / Jojo Moyes,MOYES JOJO,http://epl.bibliocommons.com/search?t=smart&q=me%20before%20you,March 21 2016
EPLGMU,MacEwan University Lending Machine,2,7 steps to health and the big diabetes lie / by Max Sidorov,SIDOROV MAX,http://epl.bibliocommons.com/search?t=smart&q=7%20steps%20to,March 21 2016
EPLGMU,MacEwan University Lending Machine,2,My life on the road / Gloria Steinem,STEINEM GLORIA,http://epl.bibliocommons.com/search?t=smart&q=my%20life%20on,March 21 2016
EPLGMU,MacEwan University Lending Machine,1,Shotgun bride / Linda Lael Miller,MILLER LINDA LAEL,http://epl.bibliocommons.com/search?t=smart&q=shotgun%20bride%20/,March 21 2016
EPLGMU,MacEwan University Lending Machine,2,Library of souls : the third novel of Miss Peregrine's peculiar children / by Ransom Riggs,RIGGS RANSOM,http://epl.bibliocommons.com/search?t=smart&q=library%20of%20souls,March 21 2016
EPLGMU,MacEwan University Lending Machine,2,The heart goes last / Margaret Atwood,ATWOOD MARGARET,http://epl.bibliocommons.com/search?t=smart&q=the%20heart%20goes,March 21 2016
EPLGMU,MacEwan University Lending Machine,1,An A-Z of baby names / Patrick Hanks. --,HANKS PATRICK,http://epl.bibliocommons.com/search?t=smart&q=an%20a-z%20of,March 21 2016
EPLGMU,MacEwan University Lending Machine,1,The golem and the jinni : a novel / Helene Wecker. --,WECKER HELENE,http://epl.bibliocommons.com/search?t=smart&q=the%20golem%20and,March 21 2016
EPLGMU,MacEwan University Lending Machine,2,My life on the road / Gloria Steinem,STEINEM GLORIA,http://epl.bibliocommons.com/search?t=smart&q=my%20life%20on,March 14 2016
EPLGMU,MacEwan University Lending Machine,2,Me before you / Jojo Moyes,MOYES JOJO,http://epl.bibliocommons.com/search?t=smart&q=me%20before%20you,March 14 2016
EPLGMU,MacEwan University Lending Machine,1,Love does : discover a secretly incredible life in an ordinary world / Bob Goff,GOFF BOB,http://epl.bibliocommons.com/search?t=smart&q=love%20does%20%3A,March 14 2016
EPLGMU,MacEwan University Lending Machine,2,7 steps to health and the big diabetes lie / by Max Sidorov,SIDOROV MAX,http://epl.bibliocommons.com/search?t=smart&q=7%20steps%20to,March 14 2016
EPLGMU,MacEwan University Lending Machine,1,The golem and the jinni : a novel / Helene Wecker. --,WECKER HELENE,http://epl.bibliocommons.com/search?t=smart&q=the%20golem%20and,March 14 2016
EPLGMU,MacEwan University Lending Machine,1,Shotgun bride / Linda Lael Miller,MILLER LINDA LAEL,http://epl.bibliocommons.com/search?t=smart&q=shotgun%20bride%20/,March 14 2016
EPLGMU,MacEwan University Lending Machine,2,Six of crows / Leigh Bardugo,BARDUGO LEIGH,http://epl.bibliocommons.com/search?t=smart&q=six%20of%20crows,March 14 2016
EPLGMU,MacEwan University Lending Machine,2,Still Alice : a novel / Lisa Genova,GENOVA LISA,http://epl.bibliocommons.com/search?t=smart&q=still%20alice%20%3A,March 14 2016
EPLGMU,MacEwan University Lending Machine,2,Orange is the new black : my year in a woman's prison / Piper Kerman,KERMAN PIPER,http://epl.bibliocommons.com/search?t=smart&q=orange%20is%20the,March 14 2016
EPLGMU,MacEwan University Lending Machine,2,Fahrenheit 451 / Ray Bradbury,BRADBURY RAY 002012,http://epl.bibliocommons.com/search?t=smart&q=fahrenheit%20451%20/,March 14 2016
EPLGMU,MacEwan University Lending Machine,2,Still Alice : a novel / Lisa Genova,GENOVA LISA,http://epl.bibliocommons.com/search?t=smart&q=still%20alice%20%3A,March 07 2016
EPLGMU,MacEwan University Lending Machine,2,City on fire / Garth Risk Hallberg,HALLBERG GARTH RISK,http://epl.bibliocommons.com/search?t=smart&q=city%20on%20fire,March 07 2016
EPLGMU,MacEwan University Lending Machine,2,Six of crows / Leigh Bardugo,BARDUGO LEIGH,http://epl.bibliocommons.com/search?t=smart&q=six%20of%20crows,March 07 2016
EPLGMU,MacEwan University Lending Machine,2,7 steps to health and the big diabetes lie / by Max Sidorov,SIDOROV MAX,http://epl.bibliocommons.com/search?t=smart&q=7%20steps%20to,March 07 2016
EPLGMU,MacEwan University Lending Machine,2,My life on the road / Gloria Steinem,STEINEM GLORIA,http://epl.bibliocommons.com/search?t=smart&q=my%20life%20on,March 07 2016
EPLGMU,MacEwan University Lending Machine,2,Orange is the new black : my year in a woman's prison / Piper Kerman,KERMAN PIPER,http://epl.bibliocommons.com/search?t=smart&q=orange%20is%20the,March 07 2016
EPLGMU,MacEwan University Lending Machine,2,Fahrenheit 451 / Ray Bradbury,BRADBURY RAY 002012,http://epl.bibliocommons.com/search?t=smart&q=fahrenheit%20451%20/,March 07 2016
EPLGMU,MacEwan University Lending Machine,1,The golem and the jinni : a novel / Helene Wecker. --,WECKER HELENE,http://epl.bibliocommons.com/search?t=smart&q=the%20golem%20and,March 07 2016
EPLGMU,MacEwan University Lending Machine,2,Nineteen eighty-four / George Orwell,ORWELL GEORGE 001950,http://epl.bibliocommons.com/search?t=smart&q=nineteen%20eighty-four%20/,March 07 2016
EPLGMU,MacEwan University Lending Machine,2,Me before you / Jojo Moyes,MOYES JOJO,http://epl.bibliocommons.com/search?t=smart&q=me%20before%20you,March 07 2016
EPLGMU,MacEwan University Lending Machine,2,7 steps to health and the big diabetes lie / by Max Sidorov,SIDOROV MAX,http://epl.bibliocommons.com/search?t=smart&q=7%20steps%20to,February 29 2016
EPLGMU,MacEwan University Lending Machine,1,Project unicorn. Volume 1 : 30 young adult short stories featuring lesbian heroines / Jennifer Diemer and Sarah Diemer. --,DIEMER JENNNIFER,http://epl.bibliocommons.com/search?t=smart&q=project%20unicorn.%20volume,February 29 2016
EPLGMU,MacEwan University Lending Machine,2,My life on the road / Gloria Steinem,STEINEM GLORIA,http://epl.bibliocommons.com/search?t=smart&q=my%20life%20on,February 29 2016
EPLGMU,MacEwan University Lending Machine,2,City on fire / Garth Risk Hallberg,HALLBERG GARTH RISK,http://epl.bibliocommons.com/search?t=smart&q=city%20on%20fire,February 29 2016
EPLGMU,MacEwan University Lending Machine,2,Six of crows / Leigh Bardugo,BARDUGO LEIGH,http://epl.bibliocommons.com/search?t=smart&q=six%20of%20crows,February 29 2016
EPLGMU,MacEwan University Lending Machine,2,The life-changing magic of tidying up : the Japanese art of decluttering and organizing / Marie Kond? ; translated from the Japanese by Cathy Hirano,KOND MARIE,http://epl.bibliocommons.com/search?t=smart&q=the%20life-changing%20magic,February 29 2016
EPLGMU,MacEwan University Lending Machine,1,Saraban : a chef's journey through Persia / Greg & Lucy Malouf ; photography by Ebrahim Khadem Bayat and Mark Roper. --,MALOUF GREG,http://epl.bibliocommons.com/search?t=smart&q=saraban%20%3A%20a,February 29 2016
EPLGMU,MacEwan University Lending Machine,2,Nineteen eighty-four / George Orwell,ORWELL GEORGE 001950,http://epl.bibliocommons.com/search?t=smart&q=nineteen%20eighty-four%20/,February 29 2016
EPLGMU,MacEwan University Lending Machine,2,Fahrenheit 451 / Ray Bradbury,BRADBURY RAY 002012,http://epl.bibliocommons.com/search?t=smart&q=fahrenheit%20451%20/,February 29 2016
EPLGMU,MacEwan University Lending Machine,2,Me before you / Jojo Moyes,MOYES JOJO,http://epl.bibliocommons.com/search?t=smart&q=me%20before%20you,February 29 2016
EPLGMU,MacEwan University Lending Machine,2,Nineteen eighty-four / George Orwell,ORWELL GEORGE 001950,http://epl.bibliocommons.com/search?t=smart&q=nineteen%20eighty-four%20/,February 22 2016
EPLGMU,MacEwan University Lending Machine,2,City on fire / Garth Risk Hallberg,HALLBERG GARTH RISK,http://epl.bibliocommons.com/search?t=smart&q=city%20on%20fire,February 22 2016
EPLGMU,MacEwan University Lending Machine,2,All the things we never knew / Sheila Hamilton,HAMILTON SHEILA CONSULTANT,http://epl.bibliocommons.com/search?t=smart&q=all%20the%20things,February 22 2016
EPLGMU,MacEwan University Lending Machine,2,The life-changing magic of tidying up : the Japanese art of decluttering and organizing / Marie Kond? ; translated from the Japanese by Cathy Hirano,KOND MARIE,http://epl.bibliocommons.com/search?t=smart&q=the%20life-changing%20magic,February 22 2016
EPLGMU,MacEwan University Lending Machine,2,My life on the road / Gloria Steinem,STEINEM GLORIA,http://epl.bibliocommons.com/search?t=smart&q=my%20life%20on,February 22 2016
EPLGMU,MacEwan University Lending Machine,2,"The wild diet : get back to your roots, burn fat, and lose up to 20 pounds in 40 days / Abel James ; photographs by Melinda Bryce",JAMES ABEL,http://epl.bibliocommons.com/search?t=smart&q=the%20wild%20diet,February 22 2016
EPLGMU,MacEwan University Lending Machine,2,The infinite sea / Rick Yancey,YANCEY RICHARD,http://epl.bibliocommons.com/search?t=smart&q=the%20infinite%20sea,February 22 2016
EPLGMU,MacEwan University Lending Machine,2,Thing explainer : complicated stuff in simple words / Randall Munroe,MUNROE RANDALL,http://epl.bibliocommons.com/search?t=smart&q=thing%20explainer%20%3A,February 22 2016
EPLGMU,MacEwan University Lending Machine,2,7 steps to health and the big diabetes lie / by Max Sidorov,SIDOROV MAX,http://epl.bibliocommons.com/search?t=smart&q=7%20steps%20to,February 22 2016
EPLGMU,MacEwan University Lending Machine,2,Me before you / Jojo Moyes,MOYES JOJO,http://epl.bibliocommons.com/search?t=smart&q=me%20before%20you,February 22 2016
EPLGMU,MacEwan University Lending Machine,2,My life on the road / Gloria Steinem,STEINEM GLORIA,http://epl.bibliocommons.com/search?t=smart&q=my%20life%20on,February 15 2016
EPLGMU,MacEwan University Lending Machine,2,Influence : the psychology of persuasion / Robert B. Cialdini,CIALDINI ROBERT B,http://epl.bibliocommons.com/search?t=smart&q=influence%20%3A%20the,February 15 2016
EPLGMU,MacEwan University Lending Machine,2,7 steps to health and the big diabetes lie / by Max Sidorov,SIDOROV MAX,http://epl.bibliocommons.com/search?t=smart&q=7%20steps%20to,February 15 2016
EPLGMU,MacEwan University Lending Machine,2,"The wild diet : get back to your roots, burn fat, and lose up to 20 pounds in 40 days / Abel James ; photographs by Melinda Bryce",JAMES ABEL,http://epl.bibliocommons.com/search?t=smart&q=the%20wild%20diet,February 15 2016
EPLGMU,MacEwan University Lending Machine,1,Saraban : a chef's journey through Persia / Greg & Lucy Malouf ; photography by Ebrahim Khadem Bayat and Mark Roper. --,MALOUF GREG,http://epl.bibliocommons.com/search?t=smart&q=saraban%20%3A%20a,February 15 2016
EPLGMU,MacEwan University Lending Machine,2,Me before you / Jojo Moyes,MOYES JOJO,http://epl.bibliocommons.com/search?t=smart&q=me%20before%20you,February 15 2016
EPLGMU,MacEwan University Lending Machine,2,Thing explainer : complicated stuff in simple words / Randall Munroe,MUNROE RANDALL,http://epl.bibliocommons.com/search?t=smart&q=thing%20explainer%20%3A,February 15 2016
EPLGMU,MacEwan University Lending Machine,2,City on fire / Garth Risk Hallberg,HALLBERG GARTH RISK,http://epl.bibliocommons.com/search?t=smart&q=city%20on%20fire,February 15 2016
EPLGMU,MacEwan University Lending Machine,2,Fahrenheit 451 / Ray Bradbury,BRADBURY RAY 002012,http://epl.bibliocommons.com/search?t=smart&q=fahrenheit%20451%20/,February 15 2016
EPLGMU,MacEwan University Lending Machine,2,The infinite sea / Rick Yancey,YANCEY RICHARD,http://epl.bibliocommons.com/search?t=smart&q=the%20infinite%20sea,February 15 2016
EPLGMU,MacEwan University Lending Machine,2,Influence : the psychology of persuasion / Robert B. Cialdini,CIALDINI ROBERT B,http://epl.bibliocommons.com/search?t=smart&q=influence%20%3A%20the,February 08 2016
EPLGMU,MacEwan University Lending Machine,2,City on fire / Garth Risk Hallberg,HALLBERG GARTH RISK,http://epl.bibliocommons.com/search?t=smart&q=city%20on%20fire,February 08 2016
EPLGMU,MacEwan University Lending Machine,2,7 steps to health and the big diabetes lie / by Max Sidorov,SIDOROV MAX,http://epl.bibliocommons.com/search?t=smart&q=7%20steps%20to,February 08 2016
EPLGMU,MacEwan University Lending Machine,2,My life on the road / Gloria Steinem,STEINEM GLORIA,http://epl.bibliocommons.com/search?t=smart&q=my%20life%20on,February 08 2016
EPLGMU,MacEwan University Lending Machine,2,Me before you / Jojo Moyes,MOYES JOJO,http://epl.bibliocommons.com/search?t=smart&q=me%20before%20you,February 08 2016
EPLGMU,MacEwan University Lending Machine,1,Eleanor & Park / Rainbow Rowell,ROWELL RAINBOW,http://epl.bibliocommons.com/search?t=smart&q=eleanor%20%26%20park,February 08 2016
EPLGMU,MacEwan University Lending Machine,1,The golem and the jinni : a novel / Helene Wecker. --,WECKER HELENE,http://epl.bibliocommons.com/search?t=smart&q=the%20golem%20and,February 08 2016
EPLGMU,MacEwan University Lending Machine,1,Things that go bump in the night / Patrick Carman,CARMAN PATRICK,http://epl.bibliocommons.com/search?t=smart&q=things%20that%20go,February 08 2016
EPLGMU,MacEwan University Lending Machine,1,Tax-free savings accounts : how TFSAs can make you rich / Gordon Pape,PAPE GORDON,http://epl.bibliocommons.com/search?t=smart&q=tax-free%20savings%20accounts,February 08 2016
EPLGMU,MacEwan University Lending Machine,1,The beginner's guide to saving and investing for Canadians : grow and protect your wealth with the help of Canada's top personal finance bloggers and online experts / by Krystal Yee[and others] ; edited by Dan Bortolotti. --,YEE KRYSTAL,http://epl.bibliocommons.com/search?t=smart&q=the%20beginner%27s%20guide,February 08 2016
EPLGMU,MacEwan University Lending Machine,2,City on fire / Garth Risk Hallberg,HALLBERG GARTH RISK,http://epl.bibliocommons.com/search?t=smart&q=city%20on%20fire,February 01 2016
EPLGMU,MacEwan University Lending Machine,2,7 steps to health and the big diabetes lie / by Max Sidorov,SIDOROV MAX,http://epl.bibliocommons.com/search?t=smart&q=7%20steps%20to,February 01 2016
EPLGMU,MacEwan University Lending Machine,2,Miss Peregrine's Home for Peculiar Children / by Ransom Riggs,RIGGS RANSOM,http://epl.bibliocommons.com/search?t=smart&q=miss%20peregrine%27s%20home,February 01 2016
EPLGMU,MacEwan University Lending Machine,2,My life on the road / Gloria Steinem,STEINEM GLORIA,http://epl.bibliocommons.com/search?t=smart&q=my%20life%20on,February 01 2016
EPLGMU,MacEwan University Lending Machine,2,Influence : the psychology of persuasion / Robert B. Cialdini,CIALDINI ROBERT B,http://epl.bibliocommons.com/search?t=smart&q=influence%20%3A%20the,February 01 2016
EPLGMU,MacEwan University Lending Machine,1,Saraban : a chef's journey through Persia / Greg & Lucy Malouf ; photography by Ebrahim Khadem Bayat and Mark Roper. --,MALOUF GREG,http://epl.bibliocommons.com/search?t=smart&q=saraban%20%3A%20a,February 01 2016
EPLGMU,MacEwan University Lending Machine,1,Crown of midnight : a throne of glass novel / Sarah J. Maas. --,MAAS SARAH J,http://epl.bibliocommons.com/search?t=smart&q=crown%20of%20midnight,February 01 2016
EPLGMU,MacEwan University Lending Machine,1,The goldfinch / Donna Tartt. --,TARTT DONNA,http://epl.bibliocommons.com/search?t=smart&q=the%20goldfinch%20/,February 01 2016
EPLGMU,MacEwan University Lending Machine,1,Eleanor & Park / Rainbow Rowell,ROWELL RAINBOW,http://epl.bibliocommons.com/search?t=smart&q=eleanor%20%26%20park,February 01 2016
EPLGMU,MacEwan University Lending Machine,1,The golem and the jinni : a novel / Helene Wecker. --,WECKER HELENE,http://epl.bibliocommons.com/search?t=smart&q=the%20golem%20and,February 01 2016
EPLGMU,MacEwan University Lending Machine,2,City on fire / Garth Risk Hallberg,HALLBERG GARTH RISK,http://epl.bibliocommons.com/search?t=smart&q=city%20on%20fire,January 25 2016
EPLGMU,MacEwan University Lending Machine,2,7 Steps to Health : and The big diabetes lie / by Max Sidorov,SIDOROV MAX,http://epl.bibliocommons.com/search?t=smart&q=7%20steps%20to,January 25 2016
EPLGMU,MacEwan University Lending Machine,2,Hunger makes me a modern girl : a memoir / Carrie Brownstein,BROWNSTEIN CARRIE,http://epl.bibliocommons.com/search?t=smart&q=hunger%20makes%20me,January 25 2016
EPLGMU,MacEwan University Lending Machine,2,My life on the road / Gloria Steinem,STEINEM GLORIA,http://epl.bibliocommons.com/search?t=smart&q=my%20life%20on,January 25 2016
EPLGMU,MacEwan University Lending Machine,2,Influence : the psychology of persuasion / Robert B. Cialdini,CIALDINI ROBERT B,http://epl.bibliocommons.com/search?t=smart&q=influence%20%3A%20the,January 25 2016
EPLGMU,MacEwan University Lending Machine,1,Top dog : the science of winning and losing / Po Bronson & Ashley Merryman,BRONSON PO,http://epl.bibliocommons.com/search?t=smart&q=top%20dog%20%3A,January 25 2016
EPLGMU,MacEwan University Lending Machine,1,Eleanor & Park / Rainbow Rowell,ROWELL RAINBOW,http://epl.bibliocommons.com/search?t=smart&q=eleanor%20%26%20park,January 25 2016
EPLGMU,MacEwan University Lending Machine,1,The golem and the jinni : a novel / Helene Wecker. --,WECKER HELENE,http://epl.bibliocommons.com/search?t=smart&q=the%20golem%20and,January 25 2016
EPLGMU,MacEwan University Lending Machine,1,"The mortal instruments companion : City of bones, shadowhunters, and the sight : the unauthorized guide / Lois H. Gresh. --",GRESH LOIS H,http://epl.bibliocommons.com/search?t=smart&q=the%20mortal%20instruments,January 25 2016
EPLGMU,MacEwan University Lending Machine,1,Lego Ninjago masters of spinjitzu : character encyclopedia / written by Claire Sipi,SIPI CLAIRE,http://epl.bibliocommons.com/search?t=smart&q=lego%20ninjago%20masters,January 25 2016
EPLGMU,MacEwan University Lending Machine,2,Influence : the psychology of persuasion / Robert B. Cialdini,CIALDINI ROBERT B,http://epl.bibliocommons.com/search?t=smart&q=influence%20%3A%20the,January 18 2016
